year,exam_date,paper_variant,booklet_series,question_number,subject,sub_topic,question_type,option_count,statement_count,list_item_count,option_combination_pattern,is_all_or_none_correct,all_none_literal_phrasing,correct_option,key_status,difficulty_guess,ambiguous_subject,ambiguous_note,ca_recency_months,source_type_guess,question_text_en,needs_sme_recheck,sme_recheck_reason
70th-reexam,2025-01-04,re-exam,I,74,Science & Technology,Tech & Innovation,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,First 3D-printed humanoid robot in India (Manav),FALSE,
70th-reexam,2025-01-04,re-exam,I,75,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,Article for Annual Financial Statement before Parliament (112),FALSE,
70th-reexam,2025-01-04,re-exam,I,76,Bihar-Specific,Economy,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,60.2% share in Bihar GSDP 2019-20 was of (Service Sector),FALSE,
70th-reexam,2025-01-04,re-exam,I,77,Bihar-Specific,Geography,simple_mcq,4,,,,FALSE,FALSE,A,provisional,easy,FALSE,,,specialized reference,Bihar district with maximum Lichi production (Muzaffarpur),FALSE,
70th-reexam,2025-01-04,re-exam,I,78,Bihar-Specific,Geography,simple_mcq,4,,,,FALSE,FALSE,A,provisional,easy,FALSE,,,specialized reference,River known as 'Sorrow of Bihar' (provisional key: Son),TRUE,Key says the Son river is 'Sorrow of Bihar'; this epithet is conventionally applied to the Kosi river.
70th-reexam,2025-01-04,re-exam,I,79,Geography,Physical,simple_mcq,4,,,,FALSE,FALSE,Deleted,provisional,medium,FALSE,,,specialized reference,Average height of snow-line in Uttar Pradesh (Deleted),FALSE,
70th-reexam,2025-01-04,re-exam,I,80,Science & Technology,Biology,simple_mcq,4,,,,FALSE,FALSE,A,provisional,easy,FALSE,,,NCERT-level,Ishihara test is related with (Colour blindness),FALSE,
70th-reexam,2025-01-04,re-exam,I,81,History,Modern,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,Who is NOT associated with Azad Hind Fauj (S.A. Dange),FALSE,
70th-reexam,2025-01-04,re-exam,I,82,Economy,Macroeconomic concepts,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,What is Infant Mortality Rate (die before age 1 per 1000),FALSE,
70th-reexam,2025-01-04,re-exam,I,83,Geography,World,simple_mcq,4,,,,FALSE,FALSE,B,provisional,hard,FALSE,,,specialized reference,Longitude separating Canada and Alaska (141 W),FALSE,
70th-reexam,2025-01-04,re-exam,I,84,History,Modern,match_the_following,4,,4,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,"Match authors with books on 1857 (Savarkar, S.N. Sen, Eric Stokes, S.B. Chaudhuri)",FALSE,
70th-reexam,2025-01-04,re-exam,I,85,History,Modern,match_the_following,4,,4,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,"Match social reformers with societies (Brahmo Samaj, Ramkrishna Mission, Servants of India, Vidhwa Vivah Samaj)",FALSE,
70th-reexam,2025-01-04,re-exam,I,86,Science & Technology,Tech & Innovation,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,Fibre used in bullet-proof helmets/jackets (Kevlar),FALSE,
70th-reexam,2025-01-04,re-exam,I,87,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,Speaker of Lok Sabha voting right (only in case of a tie),FALSE,
70th-reexam,2025-01-04,re-exam,I,88,History,Medieval,simple_mcq,4,,,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,Term 'Zillillah' first used by (Alauddin Khilji),FALSE,
70th-reexam,2025-01-04,re-exam,I,89,Economy,Banking & finance,simple_mcq,4,,,,FALSE,FALSE,A,provisional,easy,FALSE,,,NCERT-level,Ratio of deposits banks must keep with RBI (Cash Reserve Ratio),FALSE,
70th-reexam,2025-01-04,re-exam,I,90,Science & Technology,Physics,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,Final energy of electron through potential difference V (eV),FALSE,
70th-reexam,2025-01-04,re-exam,I,91,Current Affairs,Schemes & Indices,simple_mcq,4,,,,FALSE,FALSE,Deleted,provisional,medium,FALSE,,,current_affairs,Indian State with highest literacy rate per 2023 census (Kerala),FALSE,
70th-reexam,2025-01-04,re-exam,I,92,History,Ancient,simple_mcq,4,,,,FALSE,FALSE,C,provisional,hard,FALSE,,,specialized reference,NOT associated with Chandragupta Maurya (Junagadh inscription of Rudradaman),FALSE,
70th-reexam,2025-01-04,re-exam,I,93,Current Affairs,Schemes & Indices,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,15,current_affairs,State that topped NITI Aayog SDG India Index 2023 (Kerala),FALSE,
70th-reexam,2025-01-04,re-exam,I,94,Science & Technology,Biology,simple_mcq,4,,,,FALSE,FALSE,B,provisional,easy,FALSE,,,NCERT-level,Buds are typically found (both base of leaves and tip of branches),FALSE,
70th-reexam,2025-01-04,re-exam,I,95,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,C,provisional,hard,FALSE,,,NCERT-level,Electoral college for President but not impeachment forum (State Legislative Assemblies),FALSE,
70th-reexam,2025-01-04,re-exam,I,96,Bihar-Specific,Geography,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Amarkantak source of Son river situated at (Maikal range),FALSE,
70th-reexam,2025-01-04,re-exam,I,97,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,Coding-decoding: CIRCLE:RICELC :: SQUARE:? (AREUQS),FALSE,
70th-reexam,2025-01-04,re-exam,I,98,Science & Technology,Chemistry,simple_mcq,4,,,,FALSE,FALSE,B,provisional,hard,FALSE,,,specialized reference,Which is NOT an electrophile (Na+),FALSE,
70th-reexam,2025-01-04,re-exam,I,99,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,Parliament law for International treaties (without consent of any State),FALSE,
70th-reexam,2025-01-04,re-exam,I,100,Bihar-Specific,Geography,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,Bihar district with maximum Maize production (Saran),FALSE,
70th-reexam,2025-01-04,re-exam,I,101,Science & Technology,Biology,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,Quinine obtained from which part of plant (Stem bark),FALSE,
70th-reexam,2025-01-04,re-exam,I,102,History,Modern,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,specialized reference,First Muslim President of INC (Badruddin Taiyabji),FALSE,
70th-reexam,2025-01-04,re-exam,I,103,Geography,Physical,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,Kashmir Valley is which type of valley (Tectonic),FALSE,
70th-reexam,2025-01-04,re-exam,I,104,History,Modern,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,When Macaulay issued famous minute on Indian Education (02 Feb 1835),FALSE,
70th-reexam,2025-01-04,re-exam,I,105,Reasoning & Aptitude,Quantitative/Numerical,reasoning_aptitude,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,Calendar: Jan 1 2008 Tue -> day on Jan 1 2009 (Thursday),FALSE,
70th-reexam,2025-01-04,re-exam,I,106,Science & Technology,Chemistry,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,Conductivity of a strong electrolyte on dilution (decreases),FALSE,
70th-reexam,2025-01-04,re-exam,I,107,History,Modern,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,Santhal hool (rebellion) took place in (1855-56),FALSE,
70th-reexam,2025-01-04,re-exam,I,108,Current Affairs,Awards & Appointments,simple_mcq,4,,,,FALSE,FALSE,A,provisional,easy,FALSE,,30,current_affairs,Current Chairman of ISRO (S. Somnath),FALSE,
70th-reexam,2025-01-04,re-exam,I,109,Geography,World,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,NOT associated with Australia Continent (Salwin Mountain),FALSE,
70th-reexam,2025-01-04,re-exam,I,110,Environment & Ecology,Climate & Pollution,simple_mcq,4,,,,FALSE,FALSE,B,provisional,easy,FALSE,,13,current_affairs,Country that hosted COP28 climate summit 2023 (UAE),FALSE,
70th-reexam,2025-01-04,re-exam,I,111,Science & Technology,Tech & Innovation,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,15,current_affairs,Number of scientific payloads on Aditya L-1 mission (7),FALSE,
70th-reexam,2025-01-04,re-exam,I,112,Bihar-Specific,Recent Developments,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,current_affairs,Program Bihar Education Dept started via DD Bihar Apr 2020 (e-content class IX-X),FALSE,
70th-reexam,2025-01-04,re-exam,I,113,History,Modern,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,All India Trade Union Congress formed in the year (1920),FALSE,
70th-reexam,2025-01-04,re-exam,I,114,Science & Technology,Physics,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,"As telescope objective lens diameter increases, resolution (increases)",FALSE,
70th-reexam,2025-01-04,re-exam,I,115,Current Affairs,International,simple_mcq,4,,,,FALSE,FALSE,B,provisional,easy,FALSE,,27,current_affairs,Prime Minister of Italy as of 2024 (Giorgia Meloni),FALSE,
70th-reexam,2025-01-04,re-exam,I,116,Current Affairs,National,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,19,current_affairs,First Indian city declared 'City of Literature' by UNESCO (Kozhikode),FALSE,
70th-reexam,2025-01-04,re-exam,I,117,Bihar-Specific,History & Culture,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,World famous painting found in which district of Bihar (Madhubani),FALSE,
70th-reexam,2025-01-04,re-exam,I,118,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,NCERT-level,Right a British citizen in India can NOT claim (Freedom of trade and profession),FALSE,
70th-reexam,2025-01-04,re-exam,I,119,History,Modern,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,Who introduced permanent settlement in Bengal (Lord Cornwallis),FALSE,
70th-reexam,2025-01-04,re-exam,I,120,History,Modern,simple_mcq,4,,,,TRUE,TRUE,D,provisional,medium,FALSE,,,NCERT-level,Who threw harmless bombs in Central Legislative Assembly (More than one of the above),FALSE,
70th-reexam,2025-01-04,re-exam,I,121,Science & Technology,Chemistry,simple_mcq,4,,,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,Seed used in production of engineered diamonds (Moissanite),FALSE,
70th-reexam,2025-01-04,re-exam,I,122,Bihar-Specific,Geography,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Bihar district with highest fox nut (makhana) production (Madhubani),FALSE,
70th-reexam,2025-01-04,re-exam,I,123,History,Modern,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Author of the book 'Gulamgiri' (Jyotiba Phule),FALSE,
70th-reexam,2025-01-04,re-exam,I,124,Geography,World,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,Dalmatian Coast is (River depositional),FALSE,
70th-reexam,2025-01-04,re-exam,I,125,Economy,Banking & finance,simple_mcq,4,,,,TRUE,TRUE,D,provisional,easy,FALSE,,,NCERT-level,Function of Central Bank (All of the above),FALSE,
70th-reexam,2025-01-04,re-exam,I,126,Science & Technology,Biology,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,Nail nailed into tree trunk after 2 years will (remain at same position),FALSE,
70th-reexam,2025-01-04,re-exam,I,127,History,Modern,match_the_following,4,,4,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,"Match 1857 leaders with territory (Kunwar Singh, Hazrat Mahal, Khan Bahadur, Maulvi Ahmadullah)",FALSE,
70th-reexam,2025-01-04,re-exam,I,128,History,Ancient,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,Indus Valley city with trade with West Asia (Lothal),FALSE,
70th-reexam,2025-01-04,re-exam,I,129,Science & Technology,Physics,simple_mcq,4,,,,FALSE,FALSE,C,provisional,easy,FALSE,,,NCERT-level,Responsible for production of shadow (Rectilinear propagation of light),FALSE,
70th-reexam,2025-01-04,re-exam,I,130,History,Modern,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,TRUE,Gaya session — Bihar-linked,,specialized reference,President of INC at Gaya Session 1922 (Chittaranjan Das),FALSE,
70th-reexam,2025-01-04,re-exam,I,131,Current Affairs,Schemes & Indices,simple_mcq,4,,,,FALSE,FALSE,A,provisional,easy,FALSE,,,current_affairs,Expanded form of UPI (Unified Payment Interface),FALSE,
70th-reexam,2025-01-04,re-exam,I,132,Science & Technology,Biology,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,"Liver stores which vitamins (A, B, C and D)",FALSE,
70th-reexam,2025-01-04,re-exam,I,133,Geography,Economic,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,specialized reference,State of India called 'State of Minerals' (Jharkhand),FALSE,
70th-reexam,2025-01-04,re-exam,I,134,History,Ancient,simple_mcq,4,,,,FALSE,FALSE,A,provisional,medium,TRUE,could be Geography,,specialized reference,Chitrakoot temple is located in which State (Madhya Pradesh),FALSE,
70th-reexam,2025-01-04,re-exam,I,135,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,"Min age for MP Lok Sabha, MP Rajya Sabha, President (25, 30 and 35)",FALSE,
70th-reexam,2025-01-04,re-exam,I,136,Science & Technology,Physics,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,Unit of measure of magnetic field (Tesla),FALSE,
70th-reexam,2025-01-04,re-exam,I,137,Current Affairs,Awards & Appointments,simple_mcq,4,,,,FALSE,FALSE,A,provisional,hard,FALSE,,,specialized reference,President of India + Ambassador to USA/China/Turkey/Thailand + JNU VC (R. Venkatraman),FALSE,
70th-reexam,2025-01-04,re-exam,I,138,Geography,Physical,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,specialized reference,Divi Island situated amid distributaries of which river (Krishna),FALSE,
70th-reexam,2025-01-04,re-exam,I,139,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,Venn diagram: Men that are both Businessman and Millionaire (3),FALSE,
70th-reexam,2025-01-04,re-exam,I,140,Economy,Macroeconomic concepts,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,Which is a tool of Fiscal Policy (Taxes),FALSE,
70th-reexam,2025-01-04,re-exam,I,141,Environment & Ecology,Conservation & Policy,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,TRUE,could be Sci & Tech,,current_affairs,Steam methane reforming technique used to obtain (Grey Hydrogen),FALSE,
70th-reexam,2025-01-04,re-exam,I,142,Polity,Constitutional provisions,simple_mcq,4,,,,FALSE,FALSE,D,provisional,medium,FALSE,,,NCERT-level,Primary function of Finance Commission (distribution of revenue Centre-States),FALSE,
70th-reexam,2025-01-04,re-exam,I,143,History,Modern,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,Who first called Revolt of 1857 'First Indian War of Independence' (V.D. Savarkar),FALSE,
70th-reexam,2025-01-04,re-exam,I,144,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,Blood relation puzzle: A is (Wife of D),FALSE,
70th-reexam,2025-01-04,re-exam,I,145,Science & Technology,Chemistry,simple_mcq,4,,,,FALSE,FALSE,C,provisional,hard,FALSE,,,specialized reference,Reducing power order of metals by electrode potential (B>C>A),FALSE,
70th-reexam,2025-01-04,re-exam,I,146,Economy,Macroeconomic concepts,simple_mcq,4,,,,FALSE,FALSE,B,provisional,medium,FALSE,,,NCERT-level,NNP at factor cost is equal to (National Income),FALSE,
70th-reexam,2025-01-04,re-exam,I,147,History,Modern,match_the_following,4,,4,,FALSE,FALSE,C,provisional,hard,FALSE,,,specialized reference,"Match Pre-Congress organisations with leaders (Indian Association, Madras Mahajan Sabha, Bombay Presidency Assoc, Poona Sarvjanik Sabha)",FALSE,
70th-reexam,2025-01-04,re-exam,I,148,Science & Technology,Physics,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,NCERT-level,"Burn from steam vs air at 100C (more dangerous, high latent heat)",FALSE,
70th-reexam,2025-01-04,re-exam,I,149,Reasoning & Aptitude,Quantitative/Numerical,reasoning_aptitude,4,,,,FALSE,FALSE,A,provisional,medium,FALSE,,,specialized reference,"15 chairs in a row, P at middle, Q at 12th from right — chairs between (2)",FALSE,
70th-reexam,2025-01-04,re-exam,I,150,Bihar-Specific,History & Culture,simple_mcq,4,,,,FALSE,FALSE,C,provisional,medium,FALSE,,,specialized reference,When was Patna College established (1863),FALSE,
71st,2025-09-13,main,E,1,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,C,final,easy,FALSE,,,specialized reference,Odd one out (Microscope/Telescope/Stethoscope/Periscope),FALSE,
71st,2025-09-13,main,E,2,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,A,final,medium,FALSE,,,specialized reference,Code: SPRING=UNUFRC -> MOBILE,FALSE,
71st,2025-09-13,main,E,3,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,D,final,medium,FALSE,,,specialized reference,Blood relation: Mukesh & Rita (Father-in-law),FALSE,
71st,2025-09-13,main,E,4,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,A,final,easy,FALSE,,,specialized reference,"Direction: Ram goes North, right, right, left (East)",FALSE,
71st,2025-09-13,main,E,5,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,B,final,medium,FALSE,,,specialized reference,Alphabetical order — which name appears last,FALSE,
71st,2025-09-13,main,E,6,Reasoning & Aptitude,Quantitative/Numerical,reasoning_aptitude,4,,,,FALSE,FALSE,D,final,medium,FALSE,,,specialized reference,Ranking: Nitin's rank from the beginning (16th),FALSE,
71st,2025-09-13,main,E,7,Reasoning & Aptitude,Quantitative/Numerical,reasoning_aptitude,4,,,,FALSE,FALSE,A,final,medium,FALSE,,,specialized reference,Symbol-substitution arithmetic (77),FALSE,
71st,2025-09-13,main,E,8,Reasoning & Aptitude,Quantitative/Numerical,reasoning_aptitude,4,,,,FALSE,FALSE,D,final,medium,FALSE,,,specialized reference,"Ages of Seema and Laxmi (9, 50)",FALSE,
71st,2025-09-13,main,E,9,Reasoning & Aptitude,Quantitative/Numerical,reasoning_aptitude,4,,,,FALSE,FALSE,B,final,medium,FALSE,,,specialized reference,Missing number in 3x3 matrix (35),FALSE,
71st,2025-09-13,main,E,10,Reasoning & Aptitude,Logical/Verbal,reasoning_aptitude,4,,,,FALSE,FALSE,D,final,medium,FALSE,,,specialized reference,"Code: RAIN=8$%6, MORE=7#8@ -> REMAIN",FALSE,
71st,2025-09-13,main,E,11,Bihar-Specific,Recent Developments,simple_mcq,4,,,,FALSE,FALSE,Deleted,final,medium,TRUE,Bihar sports — could be Current Affairs/Sports,,current_affairs,Bronze medals by Bihar in 38th Nat'l Junior Athletics C'ship 2025 (Deleted),FALSE,
71st,2025-09-13,main,E,12,Bihar-Specific,Geography,simple_mcq,4,,,,FALSE,FALSE,C,final,medium,FALSE,,,current_affairs,"Districts benefiting from Kosi-Mechi Link Project (Araria, Purnea, Kishanganj, Katihar)",FALSE,
71st,2025-09-13,main,E,13,Current Affairs,National,simple_mcq,4,,,,FALSE,FALSE,D,final,medium,FALSE,,,current_affairs,Indian languages accorded Classical Language status (More than one),FALSE,
71st,2025-09-13,main,E,14,Environment & Ecology,Biodiversity,simple_mcq,4,,,,FALSE,FALSE,C,final,medium,TRUE,Nagi is in Bihar,,current_affairs,Org that recognized Nagi Bird Sanctuary as IBA (Bird Life International),FALSE,
71st,2025-09-13,main,E,15,Bihar-Specific,Recent Developments,simple_mcq,4,,,,FALSE,FALSE,B,final,medium,FALSE,,5,current_affairs,Where National Panchayati Raj Day 2025 event was organised (Madhubani),FALSE,
71st,2025-09-13,main,E,16,Science & Technology,Tech & Innovation,simple_mcq,4,,,,FALSE,FALSE,A,final,medium,TRUE,could be Current Affairs,,current_affairs,Primary objective of Lunar Trailblazer mission (map water on Moon),FALSE,
71st,2025-09-13,main,E,17,Current Affairs,International,simple_mcq,4,,,,FALSE,FALSE,C,final,easy,TRUE,static GK,,current_affairs,Afrikaners indicate which people (white minority in South Africa),FALSE,
71st,2025-09-13,main,E,18,Current Affairs,National,simple_mcq,4,,,,FALSE,FALSE,B,final,medium,TRUE,could be History/Art & Culture,,current_affairs,16th-century stepwell conserved by ASI + World Monuments Fund (Rajon ki Baoli),FALSE,
71st,2025-09-13,main,E,19,Current Affairs,International,simple_mcq,4,,,,FALSE,FALSE,B,final,medium,FALSE,,5,current_affairs,NYC mayor who proclaimed Apr 14 2025 Ambedkar Day (Eric Adams),FALSE,
71st,2025-09-13,main,E,20,Current Affairs,International,simple_mcq,4,,,,FALSE,FALSE,C,final,medium,FALSE,,,current_affairs,Permanent slogan of Eurovision Song Contest (United By Music),FALSE,
71st,2025-09-13,main,E,21,Science & Technology,Tech & Innovation,simple_mcq,4,,,,FALSE,FALSE,D,final,medium,TRUE,could be Current Affairs,7,current_affairs,What is true of ISRO's GSLV-F15 mission (More than one),FALSE,
71st,2025-09-13,main,E,22,Current Affairs,International,simple_mcq,4,,,,FALSE,FALSE,D,final,medium,FALSE,,,current_affairs,What is true of the 18th G20 Summit (More than one),FALSE,
71st,2025-09-13,main,E,23,Environment & Ecology,Climate & Pollution,simple_mcq,4,,,,FALSE,FALSE,C,final,medium,TRUE,could be Current Affairs,10,current_affairs,COP29 (Baku 2024) climate finance agreement ($300bn by 2035),FALSE,
71st,2025-09-13,main,E,24,Current Affairs,Awards & Appointments,simple_mcq,4,,,,FALSE,FALSE,C,final,medium,FALSE,,,current_affairs,Han Kang's 'The Vegetarian' won which award (International Booker),FALSE,
71st,2025-09-13,main,E,25,Environment & Ecology,Climate & Pollution,simple_mcq,4,,,,FALSE,FALSE,B,final,medium,FALSE,,4,current_affairs,Nepal glacier declared 'dead' May 2025 (Yala Glacier),FALSE,
71st,2025-09-13,main,E,26,Current Affairs,Schemes & Indices,simple_mcq,4,,,,FALSE,FALSE,A,final,medium,FALSE,,,current_affairs,UNDP HDI 2025 — India life expectancy in 2023 (72 years),FALSE,
71st,2025-09-13,main,E,27,Current Affairs,International,simple_mcq,4,,,,FALSE,FALSE,B,final,medium,FALSE,,7,current_affairs,AI Action Summit Feb 2025 city (Paris),FALSE,
71st,2025-09-13,main,E,28,Current Affairs,Awards & Appointments,simple_mcq,4,,,,FALSE,FALSE,B,final,easy,FALSE,,18,current_affairs,96th Academy Awards — Emma Stone Best Actress film (Poor Things),FALSE,
71st,2025-09-13,main,E,29,Current Affairs,Awards & Appointments,simple_mcq,4,,,,FALSE,FALSE,C,final,medium,FALSE,,,current_affairs,Gujarati film that won 70th National Film Award Best Feature (Kutch Express),FALSE,
71st,2025-09-13,main,E,30,Current Affairs,Awards & Appointments,simple_mcq,4,,,,FALSE,FALSE,D,final,medium,FALSE,,,current_affairs,Ramon Magsaysay Award 2024 recipient (More than one),FALSE,
71st,2025-09-13,main,E,31,Science & Technology,Tech & Innovation,simple_mcq,4,,,,FALSE,FALSE,D,final,medium,TRUE,defence — could be Current Affairs,,current_affairs,Statements about Akashteer (Army Air Defence) (More than one),FALSE,
71st,2025-09-13,main,E,32,Science & Technology,Tech & Innovation,simple_mcq,4,,,,FALSE,FALSE,D,final,medium,TRUE,could be Current Affairs,,current_affairs,Make-in-India indigenous defence platforms (More than one),FALSE,
71st,2025-09-13,main,E,33,Current Affairs,International,simple_mcq,4,,,,FALSE,FALSE,B,final,easy,FALSE,,,specialized reference,Holocaust Memorial Day observed on (January 27),FALSE,
71st,2025-09-13,main,E,34,Current Affairs,Awards & Appointments,simple_mcq,4,,,,FALSE,FALSE,B,final,medium,FALSE,,4,current_affairs,Banu Mushtaq's book that won 2025 International Booker (Heart Lamp),FALSE,
71st,2025-09-13,main,E,35,Geography,Physical,simple_mcq,4,,,,FALSE,FALSE,A,final,medium,FALSE,,,NCERT-level,Indus Waters Treaty eastern rivers — which is NOT one (Jhelum),FALSE,
71st,2025-09-13,main,E,36,Economy,Macroeconomic concepts,statement_based,4,4,,1 and 2,FALSE,FALSE,A,final,hard,TRUE,could be Current Affairs/Indices,,specialized reference,Capability Poverty Measure (CPM/UNDP) statements — which correct,FALSE,
71st,2025-09-13,main,E,37,Economy,Macroeconomic concepts,simple_mcq,4,,,,FALSE,FALSE,C,final,hard,FALSE,,,current_affairs,NOT among top-ten export commodities Apr-Sep 2024-25 (Basmati Rice),FALSE,
71st,2025-09-13,main,E,38,Environment & Ecology,Conservation & Policy,simple_mcq,4,,,,FALSE,FALSE,C,final,hard,FALSE,,,current_affairs,India State of Forest Report 2023 — which statement is correct,FALSE,
71st,2025-09-13,main,E,39,Economy,Macroeconomic concepts,simple_mcq,4,,,,FALSE,FALSE,B,final,hard,FALSE,,,current_affairs,Country with greater share than India in global services export 2023 (Ireland),FALSE,
71st,2025-09-13,main,E,40,Current Affairs,Schemes & Indices,simple_mcq,4,,,,TRUE,TRUE,D,final,medium,FALSE,,,current_affairs,U-WIN portal statements — which NOT correct (None of the above),FALSE,
71st,2025-09-13,main,E,41,Current Affairs,Schemes & Indices,simple_mcq,4,,,,FALSE,FALSE,B,final,hard,FALSE,,,current_affairs,Org that jointly developed NUIS Digital Blueprint with MoHUA (NIUA),FALSE,
71st,2025-09-13,main,E,42,Economy,Five-year plans & policy,simple_mcq,4,,,,FALSE,FALSE,A,final,medium,TRUE,could be Current Affairs,,current_affairs,State with highest road length under Bharatmala (31 Oct 2024) (Rajasthan),FALSE,
71st,2025-09-13,main,E,43,Economy,Banking & finance,simple_mcq,4,,,,FALSE,FALSE,B,final,hard,FALSE,,,current_affairs,Institution for Interest Subvention claims before Kisan Rin Portal (RBI & NABARD),FALSE,
71st,2025-09-13,main,E,44,Economy,Banking & finance,simple_mcq,4,,,,FALSE,FALSE,A,final,medium,FALSE,,,current_affairs,India's forex reserves (increased to ~USD 640 bn end Dec 2024),FALSE,
71st,2025-09-13,main,E,45,Current Affairs,Schemes & Indices,simple_mcq,4,,,,FALSE,FALSE,B,final,medium,TRUE,could be Economy,,current_affairs,NFHS-5 — state with <6% multidimensionally poor 2019-20 (Himachal Pradesh),FALSE,
71st,2025-09-13,main,E,46,Environment & Ecology,Conservation & Policy,match_the_following,4,,4,,FALSE,FALSE,C,final,hard,FALSE,,,current_affairs,"Match schemes with descriptions (PAT, MISHTI, LiFE, NCAP)",FALSE,
71st,2025-09-13,main,E,47,Economy,Macroeconomic concepts,simple_mcq,4,,,,FALSE,FALSE,A,final,hard,FALSE,,,current_affairs,PLFS 2023-24 report — which statement correct (rural female LFPR),FALSE,
